Year,Day, HRMIN,TA,prcp,VPD,Srad,GPP,NEE
2004,329,600,-8.93,0,30.2,0,,
2004,329,630,-9.26,0,28.2,0,,
2004,329,700,-9.17,0,32.4,0,,
2004,329,730,-9.87,0,43.9,0,,
2004,329,800,-9.96,0,33.5,0,,
2004,329,830,-9.49,0,27.4,54.02,,
2004,329,900,-8.41,0,38.9,102.2,,
2004,329,930,-6.779,0,71.7,190.4,,
2004,329,1000,-6.791,0,76.6,275.5,,
2004,329,1030,-5.679,0,93.6,374.7,,
2004,329,1100,-4.964,0,113.4,502.8,,
2004,329,1130,-4.297,0,133,647.7,,
2004,329,1200,-3.637,0,169.9,726.4,,
2004,329,1230,-2.437,0,234,687.05,,
2004,329,1300,-1.782,0,282.2,748.7,,
2004,329,1330,-1.203,0,309.9,602.25,,
2004,329,1400,-0.916,0,345.7,771,,
2004,329,1430,-1.249,0,354.3,433.5,,
2004,329,1500,-0.793,0,424.3,382.9,,
2004,329,1530,-0.951,0,418.3,289.9,,
2004,329,1600,-1.065,0,414.5,259.8,,
2004,329,1630,-0.96,0,428.9,244.9,,
2004,329,1700,-1.126,0,428.8,154,,
2004,329,1730,-1.797,0,383.9,85.3,,
2004,329,1800,-2.573,0,323.4,31.73,,
2004,329,1830,-4.674,0,162.9,10.65,,
2004,329,1900,-6.349,0,58.9,0,,
2004,329,1930,-6.773,0,46.7,0,,
2004,329,2000,-7.183,0,47.8,0,,
2004,329,2030,-7.119,0,52.7,0,,
2004,329,2100,-6.527,0,67.1,0,,
2004,329,2130,-6.807,0,42.2,0,,
2004,329,2200,-7.032,0,32.5,0,,
2004,329,2230,-7.02,0,32.1,0,,
2004,329,2300,-6.897,0,35.3,0,,
2004,329,2330,-6.843,0,32.9,0,,
2004,330,0,-7.155,0,31.1,0,,
2004,330,30,-8.41,0,27.2,0,,
2004,330,100,-7.693,0,25.7,0,,
2004,330,130,-7.588,0,26.2,0,,
2004,330,200,-7.905,0,24.6,0,,
2004,330,230,-8.28,0,24.5,0,,
2004,330,300,-8.47,0,24.5,0,,
2004,330,330,-8.61,0,24.9,0,,
2004,330,400,-9.43,0,27.5,0,,
2004,330,430,-10.77,0,24.5,0,,
2004,330,500,-10.49,0,26.4,0,,
2004,330,530,-11.59,0,27.9,0,,
2004,330,600,-12.03,0,31.3,0,,
2004,330,630,-13.75,0,24.1,0,,
2004,330,700,-13.25,0,26.2,0,,
2004,330,730,-13.78,0,29.1,0,,
2004,330,800,-14.7,0,27.3,0,,
2004,330,830,-15.42,0,28,17.23,,
2004,330,900,-13.88,0,24.7,58.19,,
2004,330,930,-11.06,0,46.2,114.6,,
2004,330,1000,-10.09,0,53.6,145.8,,
2004,330,1030,-8.14,0,70.4,211,,
2004,330,1100,-6.313,0,117.8,225.9,,
2004,330,1130,-3.252,0,199,595.2,,
2004,330,1200,-1.957,0.15,266.8,670.5,,
2004,330,1230,-5.989,0.15,169.1,718.4,,
2004,330,1300,-7.695,0.15,105.3,753.3,,
2004,330,1330,-7.765,0.15,98.3,763.4,,
2004,330,1400,-7.553,0,110.3,751.4,,
2004,330,1430,-7.38,0,112.6,720.4,,
2004,330,1500,-7.022,0,119.4,670.5,,
2004,330,1530,-6.701,0,127.3,602.4,,
2004,330,1600,-6.306,0.05,141.4,518.1,,
2004,330,1630,-6.193,0.05,147.4,422.5,,
2004,330,1700,-6.002,0,146,316.5,,
2004,330,1730,-6.151,0,139.2,203.7,,
2004,330,1800,-6.878,0,120.2,94.9,,
2004,330,1830,-9.51,0,80.6,7.805,,
2004,330,1900,-10.31,0,72.3,0,,
2004,330,1930,-10.69,0,74.6,0,,
2004,330,2000,-10.74,0,78.4,0,,
2004,330,2030,-11.1,0,72.7,0,,
2004,330,2100,-11.87,0,65.4,0,,
2004,330,2130,-12.53,0,54.2,0,,
2004,330,2200,-13.34,0,45,0,,
2004,330,2230,-12.81,0,55.6,0,,
2004,330,2300,-13.92,0,45.8,0,,
2004,330,2330,-13.92,0,41.2,0,,
2004,331,0,-14.26,0,46.1,0,,
2004,331,30,-14.78,0,42.5,0,,
2004,331,100,-15.13,0,34.1,0,,
2004,331,130,-16.35,0,31.2,0,,
2004,331,200,-15.35,0,36.3,0,,
2004,331,230,-14.98,0,38.4,0,,
2004,331,300,-15.91,0,32.9,0,,
2004,331,330,-15.85,0,30.9,0,,
2004,331,400,-15.99,0,33,0,,
2004,331,430,-15.9,0,25.8,0,,
2004,331,500,-16.54,0,31.7,0,,
2004,331,530,-16.23,0,26,0,,
2004,331,600,-16.76,0,32.7,0,,
2004,331,630,-17.31,0,18.4,0,,
2004,331,700,-17.31,0,30,0,,
2004,331,730,-18.58,0,19.9,0,,
2004,331,800,-17.79,0,20.2,0,,
2004,331,830,-17.1,0,33.5,52.72,,
2004,331,900,-16.05,0,43.7,212.3,,
2004,331,930,-14.56,0,56.1,304.5,,
2004,331,1000,-12.11,0,82.8,380.4,,
2004,331,1030,-11.62,0,81.5,469.9,,
2004,331,1100,-11.92,0,65.6,636.6,,
2004,331,1130,-10.3,0,92.1,685.6,,
2004,331,1200,-9.62,0,99.2,702.7,,
2004,331,1230,-9.33,0,87.1,727.4,,
2004,331,1300,-8.61,0,99.8,744.2,,
2004,331,1330,-7.825,0,115,749.3,,
2004,331,1400,-6.95,0,145,735.3,,
2004,331,1430,-6.456,0,149,704.7,,
2004,331,1500,-5.848,0,159.4,665.1,,
2004,331,1530,-5.615,0,153.7,448,,
2004,331,1600,-5.006,0,175.2,449.9,,
2004,331,1630,-4.205,0,220.8,404.8,,
2004,331,1700,-4.325,0,205.2,264.2,,
2004,331,1730,-4.447,0,200.1,192.9,,
2004,331,1800,-4.826,0,185.3,94.6,,
2004,331,1830,-6.476,0,125.5,8.32,,
2004,331,1900,-7.813,0,104.1,0,,
2004,331,1930,-8.32,0,101.3,0,,
2004,331,2000,-8.66,0,103.3,0,,
2004,331,2030,-8.88,0,106.2,0,,
2004,331,2100,-9.93,0,84.6,0,,
2004,331,2130,-10.99,0,65.2,0,,
2004,331,2200,-11.43,0,55.7,0,,
2004,331,2230,-11.57,0,52,0,,
2004,331,2300,-11.29,0,59.5,0,,
2004,331,2330,-11.44,0,61.5,0,,
2004,332,0,-11.61,0,57.7,0,,
2004,332,30,-12.43,0,50.6,0,,
2004,332,100,-13.52,0,43.9,0,,
2004,332,130,-12.2,0,55.4,0,,
2004,332,200,-12.39,0,62.3,0,,
2004,332,230,-12.44,0,56.8,0,,
2004,332,300,-14.03,0,49.3,0,,
2004,332,330,-14.05,0,47.2,0,,
2004,332,400,-13.98,0,44.9,0,,
2004,332,430,-13.3,0,58.9,0,,
2004,332,500,-14.17,0,44.1,0,,
2004,332,530,-14.35,0,44.3,0,,
2004,332,600,-14.28,0,54.4,0,,
2004,332,630,-14.72,0,37.1,0,,
2004,332,700,-14.16,0,57.7,0,,
2004,332,730,-14.29,0,55.2,0,,
2004,332,800,-14.98,0,40.8,0,,
2004,332,830,-14.4,0,41.5,11.82,,
2004,332,900,-12.94,0,48.5,51.72,,
2004,332,930,-11.94,0,59.7,106.6,,
2004,332,1000,-10.72,0,75.9,241.2,,
2004,332,1030,-9.21,0,102.7,368.3,,
2004,332,1100,-7.909,0,125.8,377.2,,
2004,332,1130,-7.383,0,140.3,461.4,,
2004,332,1200,-7.547,0,120.6,626,,
2004,332,1230,-6.757,0,137.3,684.1,,
2004,332,1300,-6.001,0,142.7,680.2,,
2004,332,1330,-6.095,0,143.4,448.5,,
2004,332,1400,-5.171,0,170.7,749.9,,
2004,332,1430,-5.188,0,160.7,730,,
2004,332,1500,-4.575,0,161.2,679,,
2004,332,1530,-4.582,0,157.5,432.4,,
2004,332,1600,-5.034,0,131.2,232.2,,
2004,332,1630,-5.175,0,117.3,229.9,,
2004,332,1700,-5.367,0,110.8,122.9,,
2004,332,1730,-5.367,0,112.1,84.6,,
2004,332,1800,-5.529,0,100.2,37.77,,
2004,332,1830,-5.799,0,84,5.506,,
2004,332,1900,-6.473,0,42.2,0,,
2004,332,1930,-6.765,0,31.3,0,,
2004,332,2000,-6.865,0,37.6,0,,
2004,332,2030,-7.111,0,33.7,0,,
2004,332,2100,-7.36,0,28.1,0,,
2004,332,2130,-7.295,0,34.6,0,,
2004,332,2200,-7.273,0,42.1,0,,
2004,332,2230,-7.25,0,44,0,,
2004,332,2300,-7.651,0,52.6,0,,
2004,332,2330,-8.99,0,37.1,0,,
2004,333,0,-9.62,0,35.9,0,,
2004,333,30,-9.61,0,29.2,0,,
2004,333,100,-9.91,0,37.7,0,,
2004,333,130,-10.27,0,31.3,0,,
2004,333,200,-10.54,0,29,0,,
2004,333,230,-10.66,0,33.1,0,,
2004,333,300,-10.22,0,32,0,,
2004,333,330,-10.55,0,28.5,0,,
2004,333,400,-10.68,0,24.6,0,,
2004,333,430,-10.08,0,26.4,0,,
2004,333,500,-9.65,0,24.7,0,,
2004,333,530,-9.66,0,27.6,0,,
2004,333,600,-9.73,0,28.6,0,,
2004,333,630,-9.84,0,29.8,0,,
2004,333,700,-10.13,0,27.2,0,,
2004,333,730,-10.22,0,26.7,0,,
2004,333,800,-10.22,0,29.2,0,,
2004,333,830,-10.32,0,24.8,11.19,,
2004,333,900,-10.37,0,24.4,41.59,,
2004,333,930,-9.78,0,36.4,71.61,,
2004,333,1000,-9.36,0,44.8,115.9,,
2004,333,1030,-8.38,0,68,182.9,,
2004,333,1100,-8.35,0,71.5,245.4,,
2004,333,1130,-7.685,0,92.3,325.9,,
2004,333,1200,-7.266,0,102.3,472.2,,
2004,333,1230,-7.167,0,102.8,608,,
2004,333,1300,-6.162,0,121.5,560.2,,
2004,333,1330,-5.409,0,141.1,754.6,,
2004,333,1400,-4.794,0,169.4,741.8,,
2004,333,1430,-4.811,0,163.3,704.7,,
2004,333,1500,-4.681,0,164.8,668.2,,
2004,333,1530,-4.162,0,189.1,606,,
2004,333,1600,-4.32,0.05,197.5,575,,
2004,333,1630,-4.68,0.05,182.8,331.1,,
2004,333,1700,-4.906,0,174.4,116.3,,
2004,333,1730,-5.237,0,143.5,57.77,,
2004,333,1800,-5.747,0,123,45.44,,
2004,333,1830,-5.93,0,135.2,7.774,,
2004,333,1900,-7.104,0,103.2,0,,
2004,333,1930,-7.021,0,120.6,0,,
2004,333,2000,-7.284,0,113,0,,
2004,333,2030,-8.31,0,73.3,0,,
2004,333,2100,-8.94,0,52.5,0,,
2004,333,2130,-8.34,0,102.8,0,,
2004,333,2200,-8.36,0,78.8,0,,
2004,333,2230,-8.49,0,80.8,0,,
2004,333,2300,-8.71,0,68.1,0,,
2004,333,2330,-8.75,0,73.7,0,,
2004,334,0,-8.69,0,75.2,0,,
2004,334,30,-8.72,0,73.9,0,,
2004,334,100,-8.7,0,74.8,0,,
2004,334,130,-8.99,0,70.4,0,,
2004,334,200,-8.76,0,70.3,0,,
2004,334,230,-8.81,0,58.4,0,,
2004,334,300,-9.45,0,40,0,,
2004,334,330,-9.75,0,32.1,0,,
2004,334,400,-9.86,0,27.5,0,,
2004,334,430,-9.84,0,26.6,0,,
2004,334,500,-9.73,0,26,0,,
2004,334,530,-9.83,0,26.9,0,,
2004,334,600,-9.9,0,25.4,0,,
2004,334,630,-9.89,0,25.4,0,,
2004,334,700,-9.78,0,26.2,0,,
2004,334,730,-9.79,0,27.9,0,,
2004,334,800,-11.41,0,35,0,,
2004,334,830,-13.55,0,26.6,5.601,,
2004,334,900,-11.79,0,27.5,152.1,,
2004,334,930,-9.76,0,54.8,284.8,,
2004,334,1000,-8.73,0,73,490,,
2004,334,1030,-8.51,0,78.5,450,,
2004,334,1100,-6.792,0,103.6,579.3,,
2004,334,1130,-5.227,0,143.4,616.8,,
2004,334,1200,-6.784,0,95.1,675.2,,
2004,334,1230,-7.286,0,83,723.6,,
2004,334,1300,-7.242,0,83,755.6,,
2004,334,1330,-6.726,0,87.9,743.8,,
2004,334,1400,-5.941,0.25,106.4,764.2,,
2004,334,1430,-5.618,0.25,115.2,764.6,,
2004,334,1500,-5.096,0.1,132.4,694.625,,
2004,334,1530,-4.8,0.1,167.5,697.8,,
2004,334,1600,-4.295,0.1,216.7,551.9,,
2004,334,1630,-5.161,0.1,192.8,252.5,,
2004,334,1700,-6.525,0,118,283.9,,
2004,334,1730,-6.527,0,125,263.4,,
2004,334,1800,-7.537,0,116.7,101.4,,
2004,334,1830,-8.83,0,95.7,18.36,,
2004,334,1900,-10.13,0,82,0,,
2004,334,1930,-10.98,0,77.6,0,,
2004,334,2000,-12.58,0,63.2,0,,
2004,334,2030,-13.41,0,53.6,0,,
2004,334,2100,-12.74,0,61.7,0,,
2004,334,2130,-14.58,0,45.9,0,,
2004,334,2200,-13.92,0,54.3,0,,
2004,334,2230,-15.23,0,53.5,0,,
2004,334,2300,-15.24,0,51.8,0,,
2004,334,2330,-16.96,0,39.4,0,,
2004,335,0,-17.28,0,30.1,0,,
2004,335,30,-15.36,0,58.8,0,,
2004,335,100,-16.23,0,48.4,0,,
2004,335,130,-16.06,0,57.9,0,,
2004,335,200,-17.73,0,46.2,0,,
2004,335,230,-18.89,0,25.1,0,,
2004,335,300,-19.8,0,29.3,0,,
2004,335,330,-18.62,0,33.1,0,,
2004,335,400,-19.22,0,33.5,0,,
2004,335,430,-19.57,0,34.4,0,,
2004,335,500,-19.59,0,30.9,0,,
2004,335,530,-20.15,0,25.1,0,,
2004,335,600,-19.49,0,31,0,,
2004,335,630,-20.02,0,28.8,0,,
2004,335,700,-20.49,0,25.2,0,,
2004,335,730,-20.58,0,20.7,0,,
2004,335,800,-19.7,0,29.1,0,,
2004,335,830,-19.8,0,31.2,43.09,,
2004,335,900,-18.75,0,36.9,213.6,,
2004,335,930,-14.52,0,89.6,292.9,,
2004,335,1000,-12.18,0,123.8,383.4,,
2004,335,1030,-15.88,0,63.9,368.4,,
2004,335,1100,-13.92,0,85.7,533.8,,
2004,335,1130,-11.74,0,112.1,599.3,,
2004,335,1200,-11.2,0,119.4,528.2,,
2004,335,1230,-12.84,0,71.5,535,,
2004,335,1300,-12.01,0,76.7,773.1,,
2004,335,1330,-11.28,0,80.2,700.3,,
2004,335,1400,-10.73,0,99.3,686.8,,
2004,335,1430,-10.41,0,103.9,372.3,,
2004,335,1500,-9.54,0,121.4,330.9,,
2004,335,1530,-9.19,0,133.7,362.1,,
2004,335,1600,-9.23,0,125.2,338.7,,
2004,335,1630,-9.11,0,114.5,264.1,,
2004,335,1700,-9.3,0,97.9,106.1,,
2004,335,1730,-9.52,0,88.6,54.61,,
2004,335,1800,-9.55,0,86.9,38.5,,
2004,335,1830,-9.67,0,86.1,6.407,,
2004,335,1900,-9.47,0,87.2,0,,
2004,335,1930,-9.15,0,87,0,,
2004,335,2000,-9.12,0,111,0,,
2004,335,2030,-9.52,0,101.6,0,,
2004,335,2100,-10.8,0,68,0,,
2004,335,2130,-10.77,0,66.9,0,,
2004,335,2200,-10.01,0,74.8,0,,
2004,335,2230,-8.99,0,97.5,0,,
2004,335,2300,-8.03,0,136.3,0,,
2004,335,2330,-8.61,0,126.7,0,,
2004,336,0,-11.14,0,54.2,0,,
2004,336,30,-10.98,0,59.7,0,,
2004,336,100,-10.39,0,71,0,,
2004,336,130,-9.5,0,91.6,0,,
2004,336,200,-11,0,83.4,0,,
2004,336,230,-12.06,0,62,0,,
2004,336,300,-11.3,0,86.4,0,,
2004,336,330,-12.8,0,61.2,0,,
2004,336,400,-12.52,0,69.7,0,,
2004,336,430,-11.93,0,76.8,0,,
2004,336,500,-11.84,0,80.1,0,,
2004,336,530,-12.46,0,67.6,0,,
2004,336,600,-12.74,0,68.6,0,,
2004,336,630,-13.79,0,51.7,0,,
2004,336,700,-12.65,0,64,0,,
2004,336,730,-14.41,0,42.5,0,,
2004,336,800,-14.55,0,39.2,0,,
2004,336,830,-16.19,0,28.1,18.18,,
2004,336,900,-13.33,0,56.1,125.5,,
2004,336,930,-11.46,0,87.7,232.1,,
2004,336,1000,-9.43,0,116.2,319.6,,
2004,336,1030,-8.35,0,130.1,418.7,,
2004,336,1100,-6.64,0,166.3,506.7,,
2004,336,1130,-5.2,0,201.5,584.9,,
2004,336,1200,-7.856,0,117.4,654.9,,
2004,336,1230,-7.777,0,100.9,689.5,,
2004,336,1300,-7.012,0,106.9,749.2,,
2004,336,1330,-6.263,0,130,785.6,,
2004,336,1400,-5.774,0,131.8,656.7,,
2004,336,1430,-5.612,0,132.4,406.1,,
2004,336,1500,-5.331,0,137.3,412.3,,
2004,336,1530,-4.607,0,178.3,474.4,,
2004,336,1600,-4.725,0,178.8,305.7,,
2004,336,1630,-3.869,0,199.4,193.3,,
2004,336,1700,-3.585,0,204.4,191.1,,
2004,336,1730,-5.086,0,158.3,109.4,,
2004,336,1800,-5.968,0,152.5,46.73,,
2004,336,1830,-6.99,0,121.5,5.895,,
2004,336,1900,-6.52,0,141,0,,
2004,336,1930,-7.141,0,120.9,0,,
2004,336,2000,-7.547,0,131.8,0,,
2004,336,2030,-7.943,0,143.6,0,,
2004,336,2100,-8.35,0,129.4,0,,
2004,336,2130,-8.81,0,100.3,0,,
2004,336,2200,-8.68,0,107.3,0,,
2004,336,2230,-9.25,0,90.9,0,,
2004,336,2300,-8.88,0,101.9,0,,
2004,336,2330,-9.28,0,85.6,0,,
2004,337,0,-8.72,0,91.7,0,,
2004,337,30,-7.87,0,119.4,0,,
2004,337,100,-7.015,0,139,0,,
2004,337,130,-8.55,0,78.7,0,,
2004,337,200,-8.29,0,100.3,0,,
2004,337,230,-8.38,0,119.2,0,,
2004,337,300,-9.65,0,72.8,0,,
2004,337,330,-10.07,0,58.4,0,,
2004,337,400,-10.23,0,76.1,0,,
2004,337,430,-9.47,0,110.8,0,,
2004,337,500,-10.73,0,79.8,0,,
2004,337,530,-11.77,0,79.6,0,,
2004,337,600,-11.72,0,81.5,0,,
2004,337,630,-11.08,0,98,0,,
2004,337,700,-12.54,0,74.3,0,,
2004,337,730,-11.63,0,86.2,0,,
2004,337,800,-12.15,0,83.3,0,,
2004,337,830,-13.82,0,65.8,27.28,,
2004,337,900,-9.8,0,117.2,189.2,,
2004,337,930,-8.76,0,112,352.7,,
2004,337,1000,-4.96,0,229.4,474.7,,
2004,337,1030,-5.22,0,189.6,692.3,,
2004,337,1100,-4.29,0,223,726,,
2004,337,1130,-3.59,0,300.7,603.3,,
2004,337,1200,-4.162,0,290,380.8,,
2004,337,1230,-3.018,0,322.6,662.2,,
2004,337,1300,-4.457,0,241.9,476.2,,
2004,337,1330,-5.711,0,192.1,431.2,,
2004,337,1400,-4.928,0,232.1,681.7,,
2004,337,1430,-4.221,0,244.5,638.1,,
2004,337,1500,-3.204,0,286.3,690.8,,
2004,337,1530,-4.125,0,287.2,269.1,,
2004,337,1600,-4.841,0,229.8,213.2,,
2004,337,1630,-4.741,0,194,371.2,,
2004,337,1700,-3.956,0,245.6,341.7,,
2004,337,1730,-4.147,0,253,154.9,,
2004,337,1800,-5.237,0,214.7,60.8,,
2004,337,1830,-6.105,0,165.1,6.688,,
2004,337,1900,-5.625,0,192.6,0,,
2004,337,1930,-5.855,0,186.1,0,,
2004,337,2000,-6.241,0,179.8,0,,
2004,337,2030,-6.399,0,177.9,0,,
2004,337,2100,-7.357,0,107.7,0,,
2004,337,2130,-7.593,0,97.9,0,,
2004,337,2200,-7.762,0,89.3,0,,
2004,337,2230,-8.44,0,96.4,0,,
2004,337,2300,-9.8,0,87.9,0,,
2004,337,2330,-10.11,0,92.1,0,,
2004,338,0,-10.73,0,89.6,0,,
2004,338,30,-11.67,0,82.1,0,,
2004,338,100,-12.44,0,70.6,0,,
2004,338,130,-14.75,0,50.3,0,,
2004,338,200,-15.49,0,43.2,0,,
2004,338,230,-15.34,0,44.5,0,,
2004,338,300,-16.23,0,49.8,0,,
2004,338,330,-17.58,0,42.6,0,,
2004,338,400,-17.53,0,33.7,0,,
2004,338,430,-17.45,0,34.9,0,,
2004,338,500,-17.77,0,34.4,0,,
2004,338,530,-18.01,0,33.7,0,,
2004,338,600,-17.76,0,35.2,0,,
2004,338,630,-17.84,0,37,0,,
2004,338,700,-18.28,0,34.8,0,,
2004,338,730,-18.51,0,32.7,0,,
2004,338,800,-18.63,0,31.3,0,,
2004,338,830,-18.03,0,37,22.46,,
2004,338,900,-16.3,0,59.9,170,,
2004,338,930,-15.16,0,73,283.7,,
2004,338,1000,-13.43,0,102.6,392.6,,
2004,338,1030,-10.99,0,141.4,448.6,,
2004,338,1100,-10.78,0,138,507,,
2004,338,1130,-10.21,0,149,581.7,,
2004,338,1200,-11.83,0,116.6,649.7,,
2004,338,1230,-11.76,0,94.6,701.8,,
2004,338,1300,-10.96,0,92.7,730.9,,
2004,338,1330,-10.17,0,111.8,740.7,,
2004,338,1400,-9.69,0,120.9,730.6,,
2004,338,1430,-9.18,0,135.8,700.1,,
2004,338,1500,-8.65,0,137.2,651,,
2004,338,1530,-8.08,0,145.2,583.6,,
2004,338,1600,-7.526,0,153.5,502.8,,
2004,338,1630,-7.316,0,161.8,411.1,,
2004,338,1700,-6.827,0,174,306.2,,
2004,338,1730,-6.83,0,169.7,195.7,,
2004,338,1800,-7.675,0,135.7,93.8,,
2004,338,1830,-9.44,0,98.6,0,,
2004,338,1900,-10.61,0,82.9,0,,
2004,338,1930,-10.73,0,80.8,0,,
2004,338,2000,-11.31,0,78.5,0,,
2004,338,2030,-12.03,0,71.8,0,,
2004,338,2100,-12.7,0,61.6,0,,
2004,338,2130,-13.7,0,54,0,,
2004,338,2200,-14.27,0,48.4,0,,
2004,338,2230,-15.21,0,45.8,0,,
2004,338,2300,-14.46,0,47.6,0,,
2004,338,2330,-14.73,0,50,0,,
2004,339,0,-16.12,0,30.7,0,,
2004,339,30,-15.81,0,39.8,0,,
2004,339,100,-15.47,0,43.1,0,,
2004,339,130,-16.53,0,41.2,0,,
2004,339,200,-16.83,0,34.4,0,,
2004,339,230,-16.95,0,36.1,0,,
2004,339,300,-17.32,0,33.9,0,,
2004,339,330,-18.14,0,25.6,0,,
2004,339,400,-17.07,0,31.1,0,,
2004,339,430,-17.36,0,38.6,0,,
2004,339,500,-18.21,0,32.5,0,,
2004,339,530,-19.83,0,20.7,0,,
2004,339,600,-18.71,0,23,0,,
2004,339,630,-18.13,0,33.1,0,,
2004,339,700,-19.09,0,25.1,0,,
2004,339,730,-19.72,0,19.2,0,,
2004,339,800,-19.65,0,20.8,0,,
2004,339,830,-19.65,0,24.3,21.14,,
2004,339,900,-17.37,0,46.6,204.5,,
2004,339,930,-15.83,0,64.5,294,,
2004,339,1000,-14.74,0,70.6,372.5,,
2004,339,1030,-13.98,0,75.4,458.9,,
2004,339,1100,-13.4,0,81.9,600.7,,
2004,339,1130,-13.8,0,58.9,695,,
2004,339,1200,-12.98,0,62.1,710.2,,
2004,339,1230,-11.78,0,78.5,718.3,,
2004,339,1300,-10.84,0,95.9,728.1,,
2004,339,1330,-9.73,0,119.4,733.3,,
2004,339,1400,-8.93,0,126.2,722.6,,
2004,339,1430,-8.21,0,136.8,690.7,,
2004,339,1500,-7.518,0,147.2,641.2,,
2004,339,1530,-7.047,0,167.3,578.4,,
2004,339,1600,-6.671,0,160.8,500.2,,
2004,339,1630,-6.201,0,161.6,404.6,,
2004,339,1700,-6.412,0,154.8,304.1,,
2004,339,1730,-6.657,0,147,197.8,,
2004,339,1800,-6.959,0,139,94.4,,
2004,339,1830,-8.18,0,113.8,0,,
2004,339,1900,-8.78,0,95.2,0,,
2004,339,1930,-9.84,0,70.8,0,,
2004,339,2000,-10.11,0,71.8,0,,
2004,339,2030,-10.94,0,75,0,,
2004,339,2100,-11.96,0,63,0,,
2004,339,2130,-12.37,0,58.9,0,,
2004,339,2200,-13.7,0,50.5,0,,
2004,339,2230,-14.39,0,42.5,0,,
2004,339,2300,-14.83,0,35.9,0,,
2004,339,2330,-13.78,0,41.1,0,,
2004,340,0,-12.18,0,68.8,0,,
2004,340,30,-14.86,0,44.1,0,,
2004,340,100,-15.63,0,38.9,0,,
2004,340,130,-14.63,0,46.9,0,,
2004,340,200,-15.2,0,44,0,,
2004,340,230,-16.07,0,41.8,0,,
2004,340,300,-17.48,0,28.2,0,,
2004,340,330,-15.74,0,38.9,0,,
2004,340,400,-16.28,0,37.9,0,,
2004,340,430,-16.55,0,32.8,0,,
2004,340,500,-15.83,0,44.6,0,,
2004,340,530,-16.37,0,41.6,0,,
2004,340,600,-17.28,0,29.1,0,,
2004,340,630,-17.72,0,30.3,0,,
2004,340,700,-18.55,0,27.8,0,,
2004,340,730,-17.91,0,33.2,0,,
2004,340,800,-19.23,0,25.2,0,,
2004,340,830,-18.6,0,25.5,18.97,,
2004,340,900,-17.13,0,38.7,202.2,,
2004,340,930,-14.88,0,57.6,301.7,,
2004,340,1000,-13.65,0,69.9,395.2,,
2004,340,1030,-12.14,0,88.6,516.2,,
2004,340,1100,-12.21,0,79.7,649.8,,
2004,340,1130,-10.63,0,103.8,681.1,,
2004,340,1200,-9.95,0,104.8,690.2,,
2004,340,1230,-9.15,0,96.7,713.5,,
2004,340,1300,-7.99,0,115.5,724.9,,
2004,340,1330,-7.261,0,124.7,729.6,,
2004,340,1400,-6.303,0,157.7,714.6,,
2004,340,1430,-5.676,0,181.2,688.2,,
2004,340,1500,-4.242,0,211.6,638.2,,
2004,340,1530,-3.673,0,222.9,577.3,,
2004,340,1600,-2.976,0,245.3,497.7,,
2004,340,1630,-2.55,0,251.7,406.5,,
2004,340,1700,-2.5,0,252.4,307.7,,
2004,340,1730,-2.782,0,237.6,199.5,,
2004,340,1800,-3.274,0,214,94.5,,
2004,340,1830,-4.381,0,179.4,0,,
2004,340,1900,-5.688,0,154.5,0,,
2004,340,1930,-6.201,0,145,0,,
2004,340,2000,-6.056,0,163.5,0,,
2004,340,2030,-5.494,0,174.2,0,,
2004,340,2100,-5.311,0,195.9,0,,
2004,340,2130,-6.674,0,170,0,,
2004,340,2200,-6.047,0,204.9,0,,
2004,340,2230,-8.85,0,131.5,0,,
2004,340,2300,-9.17,0,130.8,0,,
2004,340,2330,-10.79,0,101.1,0,,
2004,341,0,-10.57,0,103.5,0,,
2004,341,30,-10.68,0,102.6,0,,
2004,341,100,-9.83,0,131.5,0,,
2004,341,130,-12.05,0,94.6,0,,
2004,341,200,-12.86,0,83.1,0,,
2004,341,230,-12.19,0,84.2,0,,
2004,341,300,-11.01,0,107.2,0,,
2004,341,330,-13.71,0,69.5,0,,
2004,341,400,-12.69,0,88,0,,
2004,341,430,-11.69,0,110.5,0,,
2004,341,500,-15.3,0,56.4,0,,
2004,341,530,-14.69,0,63.4,0,,
2004,341,600,-14.47,0,68.9,0,,
2004,341,630,-14.83,0,66.9,0,,
2004,341,700,-15.37,0,62.2,0,,
2004,341,730,-14.46,0,71.4,0,,
2004,341,800,-16.27,0,54.1,0,,
2004,341,830,-16.41,0,46.9,11.09,,
2004,341,900,-15.59,0,63.4,104.4,,
2004,341,930,-13.65,0,80.6,204.5,,
2004,341,1000,-11.44,0,102.4,308.9,,
2004,341,1030,-9.56,0,127.1,408.8,,
2004,341,1100,-7.472,0,172.4,498.1,,
2004,341,1130,-6.209,0,214.6,575.5,,
2004,341,1200,-6.697,0,205.8,641.6,,
2004,341,1230,-6.802,0,174.2,692.4,,
2004,341,1300,-6.508,0,157.6,726.4,,
2004,341,1330,-5.636,0,173.6,736,,
2004,341,1400,-4.574,0,201.3,727.4,,
2004,341,1430,-3.571,0,210,694.6,,
2004,341,1500,-2.304,0,250.7,647.1,,
2004,341,1530,-1.041,0,298.7,582.7,,
2004,341,1600,-0.524,0,329.9,505.2,,
2004,341,1630,0.341,0,394.7,414.8,,
2004,341,1700,0.688,0,400.5,312.3,,
2004,341,1730,0.478,0,398.5,204.2,,
2004,341,1800,0.019,0,382.2,97,,
